date_year_month,date_year_quarter,date_year,ecosystem_id,ecosystem_name,product_brand_id,product_brand_name,market_code,flag_competitor,data_provider_name,sale_channel_type,iqvia_sales_qty_eqv,iqvia_sales_tot_rx_count,iqvia_sales_new_rx_count,iqvia_sales_dollars
202107,2021Q3,2021,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,240.605,240.605,47.133,23084.91
202108,2021Q3,2021,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,208.261,208.261,47.146,20014.71
202109,2021Q3,2021,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,226.355,226.355,31.796,21789.53
202110,2021Q4,2021,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,219.036,219.036,39.761,21119.77
202111,2021Q4,2021,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,248.455,248.455,52.916,23995.94
202112,2021Q4,2021,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,245.027,245.027,40.013,23704.0
202201,2022Q1,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,255.787,255.787,65.157,24785.74
202202,2022Q1,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,300.171,300.171,80.017,29134.65
202203,2022Q1,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,249.671,249.671,65.067,24273.07
202204,2022Q2,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,266.106,266.106,38.794,25913.65
202205,2022Q2,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,247.789,247.789,40.339,24169.73
202206,2022Q2,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,238.98,238.98,34.493,23349.04
202207,2022Q3,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,220.927,220.927,37.67,21620.81
202208,2022Q3,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,235.046,235.046,43.506,23040.55
202209,2022Q3,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,234.886,234.886,49.822,23062.91
202210,2022Q4,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,234.823,234.823,54.8,23094.78
202211,2022Q4,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,262.678,262.678,56.355,25877.06
202212,2022Q4,2022,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,280.418,280.418,68.119,27670.27
202301,2023Q1,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,280.668,280.668,48.186,27740.69
202302,2023Q1,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,254.435,254.435,42.4,25189.34
202303,2023Q1,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,303.339,303.339,51.228,30080.53
202304,2023Q2,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,295.292,295.292,41.804,29330.91
202305,2023Q2,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,270.969,270.969,58.884,26959.44
202306,2023Q2,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,258.578,258.578,49.799,25769.06
202307,2023Q3,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,256.687,256.687,54.808,25622.89
202308,2023Q3,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,301.178,301.178,72.069,30113.65
202309,2023Q3,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,265.135,265.135,47.51,26553.65
202310,2023Q4,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,274.182,274.182,77.525,27505.13
202311,2023Q4,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,283.911,283.911,83.694,28528.08
202312,2023Q4,2023,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,296.622,296.622,76.993,29854.59
202401,2024Q1,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,247.937,247.937,41.306,24995.68
202402,2024Q1,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,277.191,277.191,66.657,27991.08
202403,2024Q1,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,268.629,268.629,67.297,27171.29
202404,2024Q2,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,282.639,282.639,51.418,28635.64
202405,2024Q2,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,293.953,293.953,64.557,29831.07
202406,2024Q2,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,302.187,302.187,49.336,30717.31
202407,2024Q3,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,299.868,299.868,77.137,30531.98
202408,2024Q3,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,323.897,323.897,39.368,33033.01
202409,2024Q3,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,337.967,337.967,63.292,34524.89
202410,2024Q4,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,317.289,317.289,80.186,32466.04
202411,2024Q4,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,318.451,318.451,69.193,32638.74
202412,2024Q4,2024,4048,CA-ECO-048,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,346.595,346.595,96.492,35581.95
202101,2021Q1,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,212.876,212.876,38.157,20223.25
202102,2021Q1,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,227.742,227.742,43.659,21671.2
202103,2021Q1,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,174.509,174.509,30.202,16633.14
202104,2021Q2,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,169.137,169.137,40.491,16147.78
202105,2021Q2,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,180.582,180.582,39.965,17268.89
202106,2021Q2,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,165.659,165.659,42.812,15868.0
202107,2021Q3,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,178.907,178.907,41.561,17165.3
202108,2021Q3,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,154.244,154.244,37.933,14823.43
202109,2021Q3,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,170.042,170.042,39.339,16368.62
202110,2021Q4,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,194.195,194.195,49.676,18724.57
202111,2021Q4,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,198.633,198.633,36.43,19184.09
202112,2021Q4,2021,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,193.175,193.175,33.741,18687.78
202201,2022Q1,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,205.181,205.181,35.299,19882.04
202202,2022Q1,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,192.555,192.555,34.205,18689.42
202203,2022Q1,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,200.393,200.393,48.922,19482.31
202204,2022Q2,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,224.469,224.469,35.919,21858.95
202205,2022Q2,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,189.331,189.331,38.721,18467.65
202206,2022Q2,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,ims,NON-RETAIL,225.685,225.685,42.51,22050.1
202207,2022Q3,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,191.697,191.697,33.272,18760.29
202208,2022Q3,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,168.138,168.138,40.085,16481.83
202209,2022Q3,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,216.253,216.253,22.002,21233.43
202210,2022Q4,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,166.038,166.038,29.165,16329.82
202211,2022Q4,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,220.63,220.63,53.932,21734.8
202212,2022Q4,2022,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,227.796,227.796,50.122,22477.73
202301,2023Q1,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,230.029,230.029,58.301,22735.61
202302,2023Q1,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,191.409,191.409,53.879,18949.72
202303,2023Q1,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,220.689,220.689,43.492,21884.58
202304,2023Q2,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,251.659,251.659,47.174,24996.92
202305,2023Q2,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,205.348,205.348,56.951,20430.65
202306,2023Q2,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,228.828,228.828,60.288,22804.34
202307,2023Q3,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,210.06,210.06,38.143,20968.51
202308,2023Q3,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,260.356,260.356,75.816,26032.07
202309,2023Q3,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,247.308,247.308,75.235,24768.26
202310,2023Q4,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,258.498,258.498,40.819,25931.74
202311,2023Q4,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,260.765,260.765,62.531,26202.36
202312,2023Q4,2023,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,282.424,282.424,70.104,28425.56
202401,2024Q1,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,279.353,279.353,65.523,28162.93
202402,2024Q1,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,270.718,270.718,61.287,27337.49
202403,2024Q1,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,264.406,264.406,73.848,26744.19
202404,2024Q2,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,262.435,262.435,40.472,26588.66
202405,2024Q2,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,266.011,266.011,73.664,26995.47
202406,2024Q2,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,ims,NON-RETAIL,244.111,244.111,57.517,24813.86
202407,2024Q3,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,272.8,272.8,62.39,27775.89
202408,2024Q3,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,263.679,263.679,58.736,26891.59
202409,2024Q3,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,302.783,302.783,49.841,30930.67
202410,2024Q4,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,248.289,248.289,47.954,25405.75
202411,2024Q4,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,250.354,250.354,48.232,25659.37
202412,2024Q4,2024,4049,TX-ECO-049,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,275.756,275.756,61.861,28309.52
202101,2021Q1,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,137.653,137.653,44.156,13077.03
202102,2021Q1,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,120.794,120.794,23.997,11494.39
202103,2021Q1,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,106.969,106.969,19.357,10195.62
202104,2021Q2,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,104.609,104.609,16.324,9987.22
202105,2021Q2,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,107.011,107.011,25.189,10233.4
202106,2021Q2,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,123.46,123.46,25.796,11825.86
202107,2021Q3,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,110.548,110.548,34.948,10606.54
202108,2021Q3,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,118.246,118.246,29.683,11363.85
202109,2021Q3,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,115.803,115.803,22.884,11147.46
202110,2021Q4,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,114.789,114.789,36.075,11068.08
202111,2021Q4,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,122.826,122.826,17.539,11862.61
202112,2021Q4,2021,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,136.181,136.181,23.789,13174.18
202201,2022Q1,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,123.107,123.107,26.105,11929.03
202202,2022Q1,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,132.285,132.285,18.361,12839.63
202203,2022Q1,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,168.394,168.394,18.839,16371.33
202204,2022Q2,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,151.098,151.098,37.925,14714.03
202205,2022Q2,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,138.863,138.863,35.493,13544.89
202206,2022Q2,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,140.568,140.568,33.204,13733.92
202207,2022Q3,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,131.116,131.116,25.91,12831.52
202208,2022Q3,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,123.741,123.741,28.511,12129.86
202209,2022Q3,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,138.954,138.954,42.051,13643.56
202210,2022Q4,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,134.278,134.278,34.71,13206.21
202211,2022Q4,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,155.715,155.715,43.487,15339.85
202212,2022Q4,2022,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,162.878,162.878,39.33,16071.95
202301,2023Q1,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,154.97,154.97,21.358,15316.94
202302,2023Q1,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,163.186,163.186,23.354,16155.62
202303,2023Q1,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,153.949,153.949,38.874,15266.31
202304,2023Q2,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,176.751,176.751,47.526,17556.39
202305,2023Q2,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,138.024,138.024,41.288,13732.35
202306,2023Q2,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,143.66,143.66,34.109,14316.67
202307,2023Q3,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,148.43,148.43,32.423,14816.5
202308,2023Q3,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,164.861,164.861,48.943,16483.9
202309,2023Q3,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,177.601,177.601,26.997,17787.03
202310,2023Q4,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,141.289,141.289,24.36,14173.7
202311,2023Q4,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,149.58,149.58,33.924,15030.2
202312,2023Q4,2023,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,160.756,160.756,40.818,16179.81
202401,2024Q1,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,164.363,164.363,37.189,16570.2
202402,2024Q1,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,162.245,162.245,36.61,16383.72
202403,2024Q1,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,147.991,147.991,34.255,14969.05
202404,2024Q2,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,139.764,139.764,37.715,14160.22
202405,2024Q2,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,135.137,135.137,35.657,13714.0
202406,2024Q2,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,152.633,152.633,40.296,15515.18
202407,2024Q3,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,154.834,154.834,23.791,15764.91
202408,2024Q3,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,171.663,171.663,34.377,17507.25
202409,2024Q3,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,153.882,153.882,45.69,15719.76
202410,2024Q4,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,149.774,149.774,32.735,15325.41
202411,2024Q4,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,154.932,154.932,50.497,15879.28
202412,2024Q4,2024,4050,NY-ECO-050,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,180.363,180.363,36.061,18516.37
202101,2021Q1,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,449.029,449.029,150.236,42657.73
202102,2021Q1,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,381.75,381.75,59.071,36326.13
202103,2021Q1,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,371.568,371.568,69.603,35415.67
202104,2021Q2,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,378.611,378.611,68.303,36146.56
202105,2021Q2,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,364.239,364.239,78.87,34831.88
202106,2021Q2,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,417.146,417.146,85.865,39957.23
202107,2021Q3,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,378.95,378.95,87.239,36358.42
202108,2021Q3,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,375.527,375.527,78.697,36089.56
202109,2021Q3,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,381.845,381.845,96.465,36757.35
202110,2021Q4,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,418.66,418.66,103.514,40367.86
202111,2021Q4,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,441.369,441.369,87.06,42627.77
202112,2021Q4,2021,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,461.753,461.753,97.989,44670.08
202201,2022Q1,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,425.1,425.1,84.742,41192.2
202202,2022Q1,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,429.042,429.042,109.952,41642.81
202203,2022Q1,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,440.963,440.963,93.7,42870.54
202204,2022Q2,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,431.326,431.326,119.853,42002.93
202205,2022Q2,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,457.567,457.567,95.388,44631.84
202206,2022Q2,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,372.419,372.419,76.492,36386.35
202207,2022Q3,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,390.755,390.755,73.462,38240.9
202208,2022Q3,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,429.089,429.089,88.263,42061.83
202209,2022Q3,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,386.643,386.643,86.435,37963.64
202210,2022Q4,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,452.975,452.975,126.953,44550.09
202211,2022Q4,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,475.309,475.309,100.484,46823.83
202212,2022Q4,2022,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,456.781,456.781,89.451,45072.9
202301,2023Q1,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,493.169,493.169,120.482,48743.8
202302,2023Q1,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,418.958,418.958,107.158,41477.34
202303,2023Q1,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,443.472,443.472,108.024,43976.75
202304,2023Q2,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,360.382,360.382,68.331,35796.22
202305,2023Q2,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,442.479,442.479,107.455,44023.36
202306,2023Q2,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,493.681,493.681,95.532,49198.72
202307,2023Q3,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,441.278,441.278,99.909,44049.02
202308,2023Q3,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,467.254,467.254,122.122,46718.99
202309,2023Q3,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,486.135,486.135,122.653,48687.14
202310,2023Q4,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,447.37,447.37,141.21,44878.73
202311,2023Q4,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,472.356,472.356,81.284,47463.51
202312,2023Q4,2023,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,476.229,476.229,102.336,47931.76
202401,2024Q1,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,442.663,442.663,68.177,44626.95
202402,2024Q1,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,ims,NON-RETAIL,462.28,462.28,95.088,46681.59
202403,2024Q1,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,510.618,510.618,110.774,51648.03
202404,2024Q2,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,461.294,461.294,53.176,46736.05
202405,2024Q2,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,484.587,484.587,59.315,49177.02
202406,2024Q2,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,506.8,506.8,116.373,51516.22
202407,2024Q3,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,459.291,459.291,127.91,46764.09
202408,2024Q3,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,491.464,491.464,103.507,50122.54
202409,2024Q3,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,456.257,456.257,147.132,46608.73
202410,2024Q4,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,464.601,464.601,93.472,47539.45
202411,2024Q4,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,521.681,521.681,100.888,53468.21
202412,2024Q4,2024,4051,FL-ECO-051,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,426.733,426.733,70.943,43809.02
202101,2021Q1,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,243.48,243.48,58.217,23130.58
202102,2021Q1,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,235.656,235.656,40.665,22424.28
202103,2021Q1,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,245.199,245.199,53.778,23370.95
202104,2021Q2,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,230.205,230.205,47.835,21978.05
202105,2021Q2,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,225.894,225.894,46.341,21602.01
202106,2021Q2,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,240.899,240.899,45.661,23075.02
202107,2021Q3,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,231.199,231.199,44.358,22182.41
202108,2021Q3,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,247.497,247.497,35.825,23785.41
202109,2021Q3,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,269.641,269.641,47.943,25956.32
202110,2021Q4,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,263.543,263.543,78.68,25411.22
202111,2021Q4,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,270.368,270.368,66.697,26112.3
202112,2021Q4,2021,4052,PA-ECO-052,5104,Bevagen,OPH,Y,IMS,NON-RETAIL,342.564,342.564,88.737,33139.69
