date_year_month,ecosystem_id,product_brand_id,product_brand_name,rep_calls,samples_delivered,digital_impressions,speaker_programs,copay_redemptions,nba_suggestions,marketing_spend_usd
202112,4030,5105,Ocretiva,2,0,26.0,0,9,4,723.4
202201,4030,5105,Ocretiva,2,0,332.0,0,0,7,998.8
202202,4030,5105,Ocretiva,2,0,296.0,0,0,5,966.4
202203,4030,5105,Ocretiva,6,0,801.0,0,54,12,2820.9
202204,4030,5105,Ocretiva,4,0,627.0,0,23,8,1964.3
202205,4030,5105,Ocretiva,1,0,87.0,0,7,3,428.3
202206,4030,5105,Ocretiva,4,0,577.0,0,40,4,1919.3
202207,4030,5105,Ocretiva,8,0,931.0,0,56,17,3637.9
202208,4030,5105,Ocretiva,4,0,721.0,0,31,7,2048.9
202209,4030,5105,Ocretiva,2,0,194.0,0,42,4,874.6
202210,4030,5105,Ocretiva,4,0,,1,36,10,6237.2
202211,4030,5105,Ocretiva,3,0,150.0,0,38,2,1185.0
202212,4030,5105,Ocretiva,2,0,240.0,0,25,1,916.0
202301,4030,5105,Ocretiva,5,0,495.0,0,41,8,2195.5
202302,4030,5105,Ocretiva,3,0,348.0,0,10,4,1363.2
202303,4030,5105,Ocretiva,1,0,179.0,0,8,2,511.1
202304,4030,5105,Ocretiva,2,0,185.0,0,0,3,866.5
202305,4030,5105,Ocretiva,4,0,215.0,1,14,6,5793.5
202306,4030,5105,Ocretiva,4,0,392.0,0,18,8,1752.8
202307,4030,5105,Ocretiva,5,0,638.0,0,34,11,2324.2
202308,4030,5105,Ocretiva,2,0,189.0,0,0,3,870.1
202309,4030,5105,Ocretiva,2,0,188.0,1,10,2,5069.2
202310,4030,5105,Ocretiva,5,0,538.0,0,9,11,2234.2
202311,4030,5105,Ocretiva,3,0,333.0,1,30,6,5549.7
202312,4030,5105,Ocretiva,4,0,196.0,0,65,7,1576.4
202401,4030,5105,Ocretiva,4,0,431.0,0,81,10,1787.9
202402,4030,5105,Ocretiva,1,0,101.0,0,14,1,440.9
202403,4030,5105,Ocretiva,2,0,119.0,0,17,2,807.1
202404,4030,5105,Ocretiva,4,0,239.0,0,0,8,1615.1
202405,4030,5105,Ocretiva,2,0,278.0,0,24,4,950.2
202406,4030,5105,Ocretiva,1,0,82.0,0,0,1,423.8
202407,4030,5105,Ocretiva,1,0,82.0,0,22,2,423.8
202408,4030,5105,Ocretiva,2,0,64.0,0,33,1,757.6
202409,4030,5105,Ocretiva,4,0,694.0,0,31,9,2024.6
202410,4030,5105,Ocretiva,4,0,452.0,0,19,10,1806.8
202411,4030,5105,Ocretiva,2,0,151.0,0,5,1,835.9
202412,4030,5105,Ocretiva,5,0,758.0,0,47,6,2432.2
202501,4030,5105,Ocretiva,4,0,83.0,0,36,9,1474.7
202502,4030,5105,Ocretiva,5,0,592.0,0,58,11,2282.8
202503,4030,5105,Ocretiva,6,0,697.0,0,51,16,2727.3
202504,4030,5105,Ocretiva,2,0,92.0,0,0,3,782.8
202505,4030,5105,Ocretiva,2,0,273.0,0,24,5,945.7
202506,4030,5105,Ocretiva,2,0,218.0,0,18,5,896.2
202101,4031,5105,Ocretiva,1,0,158.0,1,27,1,4692.2
202102,4031,5105,Ocretiva,8,0,848.0,0,64,14,3563.2
202103,4031,5105,Ocretiva,5,0,730.0,0,74,12,2407.0
202104,4031,5105,Ocretiva,2,0,80.0,0,0,1,772.0
202105,4031,5105,Ocretiva,6,0,1020.0,0,48,10,3018.0
202106,4031,5105,Ocretiva,8,0,221.0,0,70,19,2998.9
202107,4031,5105,Ocretiva,0,0,8.0,0,0,0,7.2
202108,4031,5105,Ocretiva,6,0,593.0,0,40,8,2633.7
202109,4031,5105,Ocretiva,6,0,185.0,0,52,11,2266.5
202110,4031,5105,Ocretiva,3,0,484.0,2,3,3,9885.6
202111,4031,5105,Ocretiva,3,0,589.0,0,22,7,1580.1
202112,4031,5105,Ocretiva,7,0,857.0,1,42,15,7421.3
202201,4031,5105,Ocretiva,3,0,468.0,0,28,1,1471.2
202202,4031,5105,Ocretiva,4,0,503.0,0,24,6,1852.7
202203,4031,5105,Ocretiva,4,0,336.0,0,8,6,1702.4
202204,4031,5105,Ocretiva,4,0,,0,0,6,1976.0
202205,4031,5105,Ocretiva,7,0,982.0,1,51,15,7533.8
202206,4031,5105,Ocretiva,6,0,1171.0,0,70,15,3153.9
202207,4031,5105,Ocretiva,6,0,242.0,0,62,14,2317.8
202208,4031,5105,Ocretiva,5,0,556.0,0,15,9,2250.4
202209,4031,5105,Ocretiva,5,0,755.0,0,68,8,2429.5
202210,4031,5105,Ocretiva,3,0,484.0,0,32,8,1485.6
202211,4031,5105,Ocretiva,5,0,675.0,0,72,9,2357.5
202212,4031,5105,Ocretiva,7,0,1112.0,0,50,12,3450.8
202301,4031,5105,Ocretiva,7,0,770.0,0,50,18,3143.0
202302,4031,5105,Ocretiva,0,0,32.0,0,21,1,28.8
202303,4031,5105,Ocretiva,2,0,210.0,0,15,6,889.0
202304,4031,5105,Ocretiva,4,0,437.0,0,38,6,1793.3
202305,4031,5105,Ocretiva,8,0,385.0,0,61,17,3146.5
202306,4031,5105,Ocretiva,6,0,710.0,0,56,11,2739.0
202307,4031,5105,Ocretiva,2,0,239.0,0,18,5,915.1
202308,4031,5105,Ocretiva,7,0,817.0,0,44,4,3185.3
202309,4031,5105,Ocretiva,5,0,352.0,0,29,6,2066.8
202310,4031,5105,Ocretiva,3,0,492.0,0,0,12,1492.8
202311,4031,5105,Ocretiva,6,0,574.0,0,41,11,2616.6
202312,4031,5105,Ocretiva,2,0,0.0,1,24,6,4900.0
202401,4031,5105,Ocretiva,7,0,807.0,0,64,14,3176.3
202402,4031,5105,Ocretiva,4,0,280.0,0,21,11,1652.0
202403,4031,5105,Ocretiva,5,0,913.0,0,37,7,2571.7
202404,4031,5105,Ocretiva,5,0,361.0,0,61,16,2074.9
202405,4031,5105,Ocretiva,0,0,0.0,0,10,1,0.0
202406,4031,5105,Ocretiva,10,0,1835.0,0,55,18,5151.5
202407,4031,5105,Ocretiva,7,0,594.0,0,86,11,2984.6
202408,4031,5105,Ocretiva,5,0,802.0,0,51,8,2471.8
202409,4031,5105,Ocretiva,7,0,665.0,0,42,18,3048.5
202410,4031,5105,Ocretiva,8,0,444.0,0,71,15,3199.6
202411,4031,5105,Ocretiva,6,0,977.0,0,35,11,2979.3
202412,4031,5105,Ocretiva,4,0,562.0,0,10,6,1905.8
202501,4031,5105,Ocretiva,6,0,296.0,0,35,16,2366.4
202502,4031,5105,Ocretiva,4,0,305.0,0,67,12,1674.5
202503,4031,5105,Ocretiva,1,0,18.0,0,11,2,366.2
202504,4031,5105,Ocretiva,6,0,745.0,0,59,14,2770.5
202505,4031,5105,Ocretiva,6,0,129.0,0,61,11,2216.1
202506,4031,5105,Ocretiva,5,0,185.0,0,71,12,1916.5
202101,4032,5105,Ocretiva,1,0,47.0,0,30,4,392.3
202102,4032,5105,Ocretiva,3,0,556.0,0,12,2,1550.4
202103,4032,5105,Ocretiva,2,0,274.0,0,51,2,946.6
202104,4032,5105,Ocretiva,3,0,477.0,0,0,7,1479.3
202105,4032,5105,Ocretiva,1,0,164.0,0,0,1,497.6
202106,4032,5105,Ocretiva,4,0,411.0,0,0,5,1769.9
202107,4032,5105,Ocretiva,2,0,390.0,0,57,7,1051.0
202108,4032,5105,Ocretiva,0,0,0.0,0,16,0,0.0
202109,4032,5105,Ocretiva,3,0,393.0,2,45,2,9803.7
202110,4032,5105,Ocretiva,3,0,243.0,0,19,3,1268.7
202111,4032,5105,Ocretiva,2,0,413.0,0,0,0,1071.7
202112,4032,5105,Ocretiva,2,0,227.0,0,34,3,904.3
202201,4032,5105,Ocretiva,3,0,573.0,1,0,4,5765.7
202202,4032,5105,Ocretiva,2,0,,0,31,3,767.5
202203,4032,5105,Ocretiva,2,0,,1,5,4,4954.0
202204,4032,5105,Ocretiva,2,0,123.0,0,0,4,810.7
202205,4032,5105,Ocretiva,3,0,447.0,0,18,11,1452.3
202206,4032,5105,Ocretiva,2,0,375.0,0,52,4,1037.5
202207,4032,5105,Ocretiva,2,0,176.0,0,26,3,858.4
202208,4032,5105,Ocretiva,4,0,574.0,0,21,5,1916.6
202209,4032,5105,Ocretiva,1,0,263.0,0,40,2,586.7
202210,4032,5105,Ocretiva,2,0,142.0,0,15,7,827.8
202211,4032,5105,Ocretiva,1,0,169.0,0,0,3,502.1
202212,4032,5105,Ocretiva,1,0,67.0,0,9,2,410.3
202301,4032,5105,Ocretiva,0,0,0.0,0,0,0,0.0
202302,4032,5105,Ocretiva,2,0,292.0,0,0,3,962.8
202303,4032,5105,Ocretiva,2,0,130.0,0,23,1,817.0
202304,4032,5105,Ocretiva,2,0,147.0,0,37,9,832.3
202305,4032,5105,Ocretiva,1,0,234.0,0,38,1,560.6
202306,4032,5105,Ocretiva,0,0,0.0,0,53,0,0.0
202307,4032,5105,Ocretiva,1,0,100.0,1,4,3,4640.0
202308,4032,5105,Ocretiva,2,0,434.0,0,25,3,1090.6
202309,4032,5105,Ocretiva,0,0,0.0,0,11,0,0.0
202310,4032,5105,Ocretiva,1,0,139.0,0,6,2,475.1
202311,4032,5105,Ocretiva,2,0,173.0,0,0,6,855.7
202312,4032,5105,Ocretiva,4,0,177.0,0,44,5,1559.3
202401,4032,5105,Ocretiva,3,0,227.0,0,41,7,1254.3
202402,4032,5105,Ocretiva,2,0,479.0,1,0,10,5331.1
202403,4032,5105,Ocretiva,1,0,26.0,1,40,1,4573.4
202404,4032,5105,Ocretiva,3,0,324.0,0,12,4,1341.6
202405,4032,5105,Ocretiva,2,0,146.0,0,1,3,831.4
202406,4032,5105,Ocretiva,3,0,288.0,0,18,0,1309.2
202407,4032,5105,Ocretiva,2,0,347.0,0,11,2,1012.3
202408,4032,5105,Ocretiva,1,0,89.0,1,25,2,4630.1
202409,4032,5105,Ocretiva,0,0,0.0,0,4,0,0.0
202410,4032,5105,Ocretiva,4,0,424.0,0,31,16,1781.6
202411,4032,5105,Ocretiva,7,0,376.0,0,68,14,2788.4
202412,4032,5105,Ocretiva,2,0,232.0,0,36,2,908.8
202501,4032,5105,Ocretiva,3,0,0.0,0,29,9,1050.0
202502,4032,5105,Ocretiva,4,0,449.0,0,54,10,1804.1
202503,4032,5105,Ocretiva,1,0,234.0,0,24,3,560.6
202504,4032,5105,Ocretiva,4,0,786.0,0,45,8,2107.4
202505,4032,5105,Ocretiva,3,0,72.0,0,67,5,1114.8
202506,4032,5105,Ocretiva,1,0,175.0,1,17,0,4707.5
202101,4033,5105,Ocretiva,3,0,520.0,0,69,8,1518.0
202102,4033,5105,Ocretiva,1,0,219.0,0,0,1,547.1
202103,4033,5105,Ocretiva,3,0,403.0,0,12,7,1412.7
202104,4033,5105,Ocretiva,2,0,308.0,0,17,6,977.2
202105,4033,5105,Ocretiva,2,0,273.0,0,0,3,945.7
202106,4033,5105,Ocretiva,0,0,18.0,0,16,0,16.2
202107,4033,5105,Ocretiva,1,0,41.0,0,27,1,386.9
202108,4033,5105,Ocretiva,1,0,173.0,0,10,1,505.7
202109,4033,5105,Ocretiva,1,0,0.0,0,17,0,350.0
202110,4033,5105,Ocretiva,0,0,0.0,0,9,0,0.0
202111,4033,5105,Ocretiva,2,0,225.0,0,0,2,902.5
202112,4033,5105,Ocretiva,3,0,470.0,0,27,6,1473.0
202201,4033,5105,Ocretiva,3,0,182.0,0,1,8,1213.8
202202,4033,5105,Ocretiva,2,0,146.0,0,20,8,831.4
202203,4033,5105,Ocretiva,3,0,138.0,0,27,3,1174.2
202204,4033,5105,Ocretiva,1,0,224.0,0,24,2,551.6
202205,4033,5105,Ocretiva,7,0,1038.0,0,66,12,3384.2
202206,4033,5105,Ocretiva,2,0,33.0,1,0,4,4929.7
202207,4033,5105,Ocretiva,1,0,117.0,0,22,3,455.3
202208,4033,5105,Ocretiva,4,0,445.0,0,48,8,1800.5
202209,4033,5105,Ocretiva,1,0,212.0,0,19,1,540.8
202210,4033,5105,Ocretiva,4,0,132.0,0,61,6,1518.8
202211,4033,5105,Ocretiva,3,0,283.0,0,31,3,1304.7
202212,4033,5105,Ocretiva,2,0,118.0,0,21,2,806.2
202301,4033,5105,Ocretiva,0,0,0.0,0,0,0,0.0
202302,4033,5105,Ocretiva,1,0,208.0,0,8,2,537.2
202303,4033,5105,Ocretiva,2,0,397.0,0,22,9,1057.3
202304,4033,5105,Ocretiva,1,0,58.0,1,0,1,4602.2
202305,4033,5105,Ocretiva,1,0,114.0,0,0,1,452.6
202306,4033,5105,Ocretiva,2,0,359.0,0,0,3,1023.1
202307,4033,5105,Ocretiva,0,0,0.0,0,6,0,0.0
202308,4033,5105,Ocretiva,2,0,,0,26,4,970.9
202309,4033,5105,Ocretiva,5,0,464.0,0,44,4,2167.6
202310,4033,5105,Ocretiva,2,0,252.0,0,26,7,926.8
202311,4033,5105,Ocretiva,1,0,321.0,0,32,6,638.9
202312,4033,5105,Ocretiva,2,0,383.0,0,39,2,1044.7
202401,4033,5105,Ocretiva,2,0,0.0,0,28,1,700.0
202402,4033,5105,Ocretiva,2,0,406.0,0,27,6,1065.4
202403,4033,5105,Ocretiva,2,0,304.0,0,9,8,973.6
202404,4033,5105,Ocretiva,1,0,199.0,0,0,4,529.1
202405,4033,5105,Ocretiva,3,0,296.0,0,40,5,1316.4
202406,4033,5105,Ocretiva,3,0,503.0,0,14,6,1502.7
202407,4033,5105,Ocretiva,3,0,347.0,0,49,6,1362.3
202408,4033,5105,Ocretiva,0,0,0.0,0,0,0,0.0
202409,4033,5105,Ocretiva,1,0,85.0,0,15,4,426.5
202410,4033,5105,Ocretiva,1,0,35.0,0,18,2,381.5
202411,4033,5105,Ocretiva,2,0,331.0,0,32,2,997.9
202412,4033,5105,Ocretiva,1,0,98.0,0,24,1,438.2
202501,4033,5105,Ocretiva,1,0,252.0,0,0,4,576.8
202502,4033,5105,Ocretiva,1,0,68.0,0,0,0,411.2
202503,4033,5105,Ocretiva,1,0,64.0,0,52,4,407.6
202504,4033,5105,Ocretiva,1,0,91.0,0,0,2,431.9
202505,4033,5105,Ocretiva,3,0,365.0,0,30,9,1378.5
202506,4033,5105,Ocretiva,2,0,202.0,0,34,2,881.8
202101,4034,5105,Ocretiva,4,0,599.0,0,25,7,1939.1
202102,4034,5105,Ocretiva,6,0,509.0,0,62,11,2558.1
202103,4034,5105,Ocretiva,2,0,287.0,1,26,4,5158.3
202104,4034,5105,Ocretiva,2,0,228.0,0,0,4,905.2
202105,4034,5105,Ocretiva,7,0,1084.0,1,48,18,7625.6
202106,4034,5105,Ocretiva,8,0,902.0,1,56,26,7811.8
202107,4034,5105,Ocretiva,7,0,886.0,0,66,14,3247.4
202108,4034,5105,Ocretiva,4,0,275.0,0,49,6,1647.5
202109,4034,5105,Ocretiva,2,0,318.0,0,19,4,986.2
202110,4034,5105,Ocretiva,6,0,748.0,0,61,11,2773.2
202111,4034,5105,Ocretiva,8,0,815.0,0,72,19,3533.5
202112,4034,5105,Ocretiva,9,0,909.0,0,62,21,3968.1
202201,4034,5105,Ocretiva,4,0,628.0,0,31,7,1965.2
202202,4034,5105,Ocretiva,4,0,491.0,0,59,10,1841.9
202203,4034,5105,Ocretiva,5,0,934.0,0,17,9,2590.6
202204,4034,5105,Ocretiva,1,0,205.0,0,17,3,534.5
202205,4034,5105,Ocretiva,2,0,178.0,0,13,4,860.2
202206,4034,5105,Ocretiva,3,0,606.0,0,2,7,1595.4
202207,4034,5105,Ocretiva,4,0,274.0,0,33,9,1646.6
202208,4034,5105,Ocretiva,3,0,354.0,0,17,9,1368.6
202209,4034,5105,Ocretiva,5,0,686.0,0,15,9,2367.4
202210,4034,5105,Ocretiva,3,0,122.0,0,0,8,1159.8
202211,4034,5105,Ocretiva,9,0,839.0,0,56,21,3905.1
202212,4034,5105,Ocretiva,4,0,388.0,0,25,6,1749.2
202301,4034,5105,Ocretiva,3,0,141.0,0,1,9,1176.9
202302,4034,5105,Ocretiva,6,0,638.0,0,24,14,2674.2
202303,4034,5105,Ocretiva,7,0,184.0,0,53,20,2615.6
202304,4034,5105,Ocretiva,2,0,375.0,0,24,3,1037.5
202305,4034,5105,Ocretiva,3,0,366.0,0,11,1,1379.4
202306,4034,5105,Ocretiva,5,0,,0,52,9,2486.2
202307,4034,5105,Ocretiva,4,0,736.0,0,44,6,2062.4
202308,4034,5105,Ocretiva,6,0,956.0,0,34,6,2960.4
202309,4034,5105,Ocretiva,3,0,501.0,1,8,6,5700.9
202310,4034,5105,Ocretiva,4,0,456.0,0,51,7,1810.4
202311,4034,5105,Ocretiva,3,0,544.0,0,40,5,1539.6
202312,4034,5105,Ocretiva,8,0,712.0,0,66,18,3440.8
202401,4034,5105,Ocretiva,3,0,252.0,0,26,9,1276.8
202402,4034,5105,Ocretiva,7,0,772.0,0,77,7,3144.8
202403,4034,5105,Ocretiva,6,0,484.0,0,0,15,2535.6
202404,4034,5105,Ocretiva,5,0,446.0,0,48,11,2151.4
202405,4034,5105,Ocretiva,7,0,882.0,0,59,15,3243.8
202406,4034,5105,Ocretiva,2,0,214.0,1,16,5,5092.6
202407,4034,5105,Ocretiva,4,0,603.0,0,33,12,1942.7
202408,4034,5105,Ocretiva,4,0,408.0,1,26,7,5967.2
202409,4034,5105,Ocretiva,5,0,810.0,0,26,10,2479.0
202410,4034,5105,Ocretiva,6,0,613.0,0,35,12,2651.7
202411,4034,5105,Ocretiva,0,0,0.0,0,41,1,0.0
202412,4034,5105,Ocretiva,4,0,493.0,0,19,13,1843.7
202501,4034,5105,Ocretiva,5,0,853.0,0,62,8,2517.7
202502,4034,5105,Ocretiva,6,0,526.0,1,30,19,6773.4
202503,4034,5105,Ocretiva,7,0,671.0,0,53,13,3053.9
202504,4034,5105,Ocretiva,4,0,606.0,0,61,7,1945.4
202505,4034,5105,Ocretiva,4,0,352.0,0,32,10,1716.8
202506,4034,5105,Ocretiva,5,0,294.0,0,62,11,2014.6
202101,4035,5105,Ocretiva,1,0,160.0,0,0,4,494.0
202102,4035,5105,Ocretiva,4,0,789.0,0,22,3,2110.1
202103,4035,5105,Ocretiva,2,0,289.0,0,0,2,960.1
202104,4035,5105,Ocretiva,3,0,412.0,0,61,6,1420.8
202105,4035,5105,Ocretiva,1,0,56.0,0,12,2,400.4
202106,4035,5105,Ocretiva,1,0,85.0,0,13,3,426.5
202107,4035,5105,Ocretiva,2,0,389.0,0,0,6,1050.1
202108,4035,5105,Ocretiva,1,0,180.0,1,46,3,4712.0
202109,4035,5105,Ocretiva,1,0,133.0,0,44,2,469.7
202110,4035,5105,Ocretiva,2,0,191.0,0,44,3,871.9
202111,4035,5105,Ocretiva,1,0,94.0,0,22,4,434.6
202112,4035,5105,Ocretiva,3,0,358.0,1,11,6,5572.2
202201,4035,5105,Ocretiva,4,0,450.0,0,46,8,1805.0
202202,4035,5105,Ocretiva,6,0,1017.0,0,54,11,3015.3
202203,4035,5105,Ocretiva,2,0,240.0,0,25,1,916.0
202204,4035,5105,Ocretiva,2,0,127.0,0,40,4,814.3
202205,4035,5105,Ocretiva,0,0,0.0,0,0,0,0.0
202206,4035,5105,Ocretiva,3,0,423.0,1,33,7,5630.7
202207,4035,5105,Ocretiva,3,0,485.0,0,29,4,1486.5
202208,4035,5105,Ocretiva,4,0,502.0,0,37,5,1851.8
202209,4035,5105,Ocretiva,1,0,125.0,0,0,3,462.5
202210,4035,5105,Ocretiva,4,0,713.0,0,50,7,2041.7
202211,4035,5105,Ocretiva,4,0,311.0,0,41,18,1679.9
202212,4035,5105,Ocretiva,4,0,316.0,0,0,12,1684.4
202301,4035,5105,Ocretiva,3,0,313.0,0,21,8,1331.7
202302,4035,5105,Ocretiva,2,0,412.0,0,53,3,1070.8
202303,4035,5105,Ocretiva,4,0,527.0,0,35,6,1874.3
202304,4035,5105,Ocretiva,2,0,165.0,0,8,5,848.5
202305,4035,5105,Ocretiva,5,0,851.0,0,30,11,2515.9
202306,4035,5105,Ocretiva,0,0,0.0,0,0,0,0.0
202307,4035,5105,Ocretiva,3,0,,0,44,8,1412.7
202308,4035,5105,Ocretiva,1,0,184.0,0,10,1,515.6
202309,4035,5105,Ocretiva,1,0,143.0,0,45,0,478.7
202310,4035,5105,Ocretiva,3,0,,0,49,8,1275.9
202311,4035,5105,Ocretiva,4,0,389.0,0,29,6,1750.1
202312,4035,5105,Ocretiva,4,0,296.0,1,17,9,5866.4
202401,4035,5105,Ocretiva,2,0,111.0,0,0,2,799.9
202402,4035,5105,Ocretiva,4,0,380.0,0,56,11,1742.0
202403,4035,5105,Ocretiva,4,0,552.0,0,38,7,1896.8
202404,4035,5105,Ocretiva,4,0,618.0,0,15,7,1956.2
202405,4035,5105,Ocretiva,3,0,456.0,0,22,7,1460.4
202406,4035,5105,Ocretiva,1,0,,0,0,3,368.0
202407,4035,5105,Ocretiva,2,0,302.0,1,0,5,5171.8
202408,4035,5105,Ocretiva,4,0,545.0,0,65,5,1890.5
202409,4035,5105,Ocretiva,1,0,122.0,0,8,2,459.8
202410,4035,5105,Ocretiva,1,0,133.0,0,26,4,469.7
202411,4035,5105,Ocretiva,1,0,61.0,0,47,2,404.9
202412,4035,5105,Ocretiva,4,0,441.0,0,30,9,1796.9
202501,4035,5105,Ocretiva,1,0,181.0,0,20,1,512.9
202502,4035,5105,Ocretiva,1,0,90.0,1,30,1,4631.0
202503,4035,5105,Ocretiva,4,0,597.0,0,27,11,1937.3
202504,4035,5105,Ocretiva,3,0,459.0,0,17,10,1463.1
202505,4035,5105,Ocretiva,3,0,237.0,0,11,10,1263.3
202506,4035,5105,Ocretiva,3,0,293.0,1,33,7,5513.7
202101,4036,5105,Ocretiva,4,0,880.0,0,21,13,2192.0
202102,4036,5105,Ocretiva,2,0,265.0,0,0,4,938.5
202103,4036,5105,Ocretiva,1,0,120.0,0,34,2,458.0
202104,4036,5105,Ocretiva,0,0,9.0,0,0,0,8.1
202105,4036,5105,Ocretiva,4,0,331.0,0,22,9,1697.9
202106,4036,5105,Ocretiva,2,0,512.0,0,0,1,1160.8
202107,4036,5105,Ocretiva,1,0,140.0,0,0,3,476.0
202108,4036,5105,Ocretiva,4,0,259.0,0,30,6,1633.1
202109,4036,5105,Ocretiva,4,0,743.0,0,6,15,2068.7
202110,4036,5105,Ocretiva,1,0,166.0,0,30,2,499.4
202111,4036,5105,Ocretiva,4,0,404.0,1,25,9,5963.6
202112,4036,5105,Ocretiva,1,0,42.0,0,9,2,387.8
202201,4036,5105,Ocretiva,8,0,551.0,0,70,13,3295.9
202202,4036,5105,Ocretiva,3,0,437.0,0,31,9,1443.3
202203,4036,5105,Ocretiva,1,0,253.0,1,0,3,4777.7
202204,4036,5105,Ocretiva,6,0,960.0,0,35,8,2964.0
202205,4036,5105,Ocretiva,4,0,465.0,0,57,13,1818.5
202206,4036,5105,Ocretiva,3,0,310.0,1,22,4,5529.0
202207,4036,5105,Ocretiva,4,0,553.0,0,19,3,1897.7
202208,4036,5105,Ocretiva,4,0,675.0,0,28,13,2007.5
202209,4036,5105,Ocretiva,3,0,245.0,0,14,7,1270.5
202210,4036,5105,Ocretiva,1,0,64.0,1,20,1,4607.6
202211,4036,5105,Ocretiva,0,0,,0,4,0,34.2
202212,4036,5105,Ocretiva,3,0,459.0,0,45,5,1463.1
202301,4036,5105,Ocretiva,4,0,280.0,0,32,6,1652.0
202302,4036,5105,Ocretiva,5,0,617.0,0,34,8,2305.3
202303,4036,5105,Ocretiva,4,0,,0,26,14,1708.7
202304,4036,5105,Ocretiva,2,0,71.0,0,0,3,763.9
202305,4036,5105,Ocretiva,4,0,627.0,0,26,10,1964.3
202306,4036,5105,Ocretiva,2,0,238.0,0,8,4,914.2
202307,4036,5105,Ocretiva,2,0,390.0,0,2,8,1051.0
202308,4036,5105,Ocretiva,3,0,157.0,0,35,5,1191.3
202309,4036,5105,Ocretiva,2,0,230.0,0,39,0,907.0
202310,4036,5105,Ocretiva,4,0,481.0,0,25,9,1832.9
202311,4036,5105,Ocretiva,4,0,511.0,0,11,8,1859.9
202312,4036,5105,Ocretiva,2,0,91.0,0,16,7,781.9
202401,4036,5105,Ocretiva,3,0,203.0,0,23,7,1232.7
202402,4036,5105,Ocretiva,3,0,425.0,0,37,4,1432.5
202403,4036,5105,Ocretiva,2,0,41.0,0,2,2,736.9
202404,4036,5105,Ocretiva,5,0,264.0,0,49,9,1987.6
202405,4036,5105,Ocretiva,2,0,50.0,0,0,3,745.0
202406,4036,5105,Ocretiva,4,0,460.0,0,33,4,1814.0
202407,4036,5105,Ocretiva,0,0,0.0,0,0,0,0.0
202408,4036,5105,Ocretiva,3,0,231.0,0,19,6,1257.9
202409,4036,5105,Ocretiva,3,0,198.0,0,33,7,1228.2
202410,4036,5105,Ocretiva,2,0,283.0,0,0,3,954.7
202411,4036,5105,Ocretiva,0,0,24.0,0,0,1,21.6
202412,4036,5105,Ocretiva,4,0,485.0,0,57,7,1836.5
202501,4036,5105,Ocretiva,3,0,480.0,0,27,6,1482.0
202502,4036,5105,Ocretiva,4,0,440.0,0,39,10,1796.0
202503,4036,5105,Ocretiva,0,0,29.0,0,0,0,26.1
202504,4036,5105,Ocretiva,6,0,1224.0,0,29,9,3201.6
202505,4036,5105,Ocretiva,4,0,568.0,0,32,12,1911.2
202506,4036,5105,Ocretiva,4,0,279.0,0,3,10,1651.1
202101,4037,5105,Ocretiva,0,0,0.0,0,0,0,0.0
202102,4037,5105,Ocretiva,2,0,302.0,0,9,4,971.8
202103,4037,5105,Ocretiva,2,0,364.0,0,3,3,1027.6
202104,4037,5105,Ocretiva,4,0,334.0,0,3,6,1700.6
202105,4037,5105,Ocretiva,0,0,26.0,0,25,0,23.4
202106,4037,5105,Ocretiva,2,0,432.0,0,22,2,1088.8
202107,4037,5105,Ocretiva,2,0,189.0,0,0,4,870.1
202108,4037,5105,Ocretiva,5,0,645.0,1,7,11,6530.5
202109,4037,5105,Ocretiva,3,0,619.0,0,3,2,1607.1
202110,4037,5105,Ocretiva,4,0,255.0,0,39,10,1629.5
202111,4037,5105,Ocretiva,7,0,,0,63,13,2705.6
202112,4037,5105,Ocretiva,4,0,421.0,0,51,8,1778.9
202201,4037,5105,Ocretiva,3,0,461.0,1,33,6,5664.9
202202,4037,5105,Ocretiva,2,0,110.0,0,19,4,799.0
202203,4037,5105,Ocretiva,1,0,113.0,0,0,3,451.7
202204,4037,5105,Ocretiva,4,0,338.0,0,27,7,1704.2
202205,4037,5105,Ocretiva,3,0,441.0,1,16,6,5646.9
202206,4037,5105,Ocretiva,8,0,847.0,0,67,12,3562.3
202207,4037,5105,Ocretiva,2,0,185.0,0,28,4,866.5
202208,4037,5105,Ocretiva,1,0,86.0,0,30,1,427.4
202209,4037,5105,Ocretiva,4,0,211.0,0,51,9,1589.9
202210,4037,5105,Ocretiva,5,0,922.0,0,30,16,2579.8
202211,4037,5105,Ocretiva,1,0,52.0,0,43,1,396.8
202212,4037,5105,Ocretiva,5,0,535.0,0,34,8,2231.5
202301,4037,5105,Ocretiva,6,0,303.0,0,63,10,2372.7
202302,4037,5105,Ocretiva,4,0,238.0,0,28,10,1614.2
202303,4037,5105,Ocretiva,2,0,358.0,0,7,3,1022.2
202304,4037,5105,Ocretiva,3,0,715.0,0,15,5,1693.5
202305,4037,5105,Ocretiva,4,0,332.0,0,50,9,1698.8
202306,4037,5105,Ocretiva,4,0,631.0,0,10,10,1967.9
202307,4037,5105,Ocretiva,4,0,515.0,1,0,7,6063.5
202308,4037,5105,Ocretiva,5,0,750.0,0,56,8,2425.0
202309,4037,5105,Ocretiva,0,0,62.0,0,0,0,55.8
202310,4037,5105,Ocretiva,1,0,148.0,0,5,3,483.2
202311,4037,5105,Ocretiva,2,0,194.0,0,0,2,874.6
